sexo,idade,salario,credito,tempo,regiao,estadocivil,ESTAD_CIVIL,educacao,nprodutos,pagamento,PAGAM,maxatraso,ORDEM,cliente
1,40,69675,572.7,28,5,4,3,3,1,4,3,9,495,0
0,21,45752,599.9,24,4,2,2,4,1,4,3,9,3837,1
0,29,50975,344.5,39,2,2,2,5,1,4,3,9,6516,0
0,37,40116,404.6,13,4,2,2,5,1,4,3,9,6833,0
0,40,78047,629.5,78,1,3,3,5,1,4,3,9,3805,0
1,41,94312,730.8,59,4,1,1,1,2,4,3,9,5503,1
0,37,49717,335.2,22,2,2,2,1,2,4,3,9,5040,1
1,59,84731,612.4,27,2,2,2,1,2,4,3,9,4413,0
0,51,139626,588.9,38,2,2,2,1,2,4,3,9,679,1
1,25,51128,471,40,2,2,2,1,2,4,3,9,4913,1
0,32,47385,461.6,78,4,3,3,1,2,4,3,9,2710,1
1,25,62637,486.5,15,2,2,2,2,2,4,3,9,328,0
0,42,37945,656.6,48,2,3,3,2,2,4,3,9,4566,0
0,26,73733,412,24,4,3,3,2,2,4,3,9,3902,1
0,28,36048,414.8,15,4,4,3,2,2,4,3,9,5141,0
1,44,71495,592.7,27,2,1,1,3,2,4,3,9,6626,0
1,44,75331,744.5,21,4,1,1,3,2,4,3,9,3785,1
1,31,54116,555.2,37,2,2,2,3,2,4,3,9,1819,0
1,35,55886,486.4,35,5,4,3,3,2,4,3,9,5189,0
0,25,47749,621.2,13,4,2,2,4,2,4,3,9,6490,1
1,24,58315,583.8,17,4,1,1,5,2,4,3,9,3385,0
0,28,92256,641.8,27,4,1,1,5,2,4,3,9,7095,1
1,51,64384,665.8,43,4,1,1,5,2,4,3,9,4353,1
0,46,81076,694.9,24,3,2,2,5,2,4,3,9,397,1
0,42,44340,402,38,1,1,1,1,3,4,3,9,3011,1
1,36,71345,648,27,2,1,1,1,3,4,3,9,3244,1
1,34,94991,515.2,16,4,3,3,1,3,4,3,9,4221,1
1,31,82630,553.6,18,3,1,1,4,3,4,3,9,1356,1
0,31,54810,472.2,84,4,1,1,4,3,4,3,9,5090,1
1,51,66016,612.1,20,4,1,1,3,4,4,3,9,400,1
1,59,67980,623.4,20,1,3,3,3,4,4,3,9,2595,0
1,31,55145,545.3,16,2,2,2,1,0,5,3,9,2446,0
1,22,54607,233.9,16,1,3,3,1,0,5,3,9,6734,1
1,29,39512,301.4,14,4,5,5,1,0,5,3,9,432,0
0,38,27643,344.1,17,4,1,1,2,0,5,3,9,6322,0
0,36,50863,456.8,36,4,1,1,2,0,5,3,9,6900,0
1,45,61409,793.2,30,4,1,1,1,1,5,3,9,255,0
1,55,77798,579.5,22,4,3,3,1,1,5,3,9,5743,1
0,34,49498,636.1,25,4,2,2,3,1,5,3,9,2291,0
1,51,113165,584.3,57,5,2,2,3,1,5,3,9,4857,0
1,29,63539,254.8,39,4,2,2,5,1,5,3,9,5061,0
1,30,57414,658.3,26,1,3,3,5,1,5,3,9,6587,0
0,59,72325,544,98,4,4,3,5,1,5,3,9,4345,1
0,36,50953,344.3,31,4,1,1,1,2,5,3,9,4369,1
0,33,30661,631.9,81,1,2,2,1,2,5,3,9,3221,1
1,50,94970,695.4,30,2,3,3,1,2,5,3,9,4333,1
1,36,39387,437.4,12,1,1,1,4,2,5,3,9,4589,1
1,42,76721,447.5,25,4,1,1,4,2,5,3,9,123,0
0,31,35175,290.9,49,4,2,2,4,2,5,3,9,3973,1
0,28,52350,341.8,42,2,2,2,3,3,5,3,9,398,0
1,37,74716,333.3,35,4,1,1,1,0,1,1,10,6418,0
0,34,71480,707.1,91,4,1,1,1,0,1,1,10,209,1
1,48,82520,800.8,55,2,2,2,1,0,1,1,10,568,0
1,38,41457,665,8,4,2,2,1,0,1,1,10,5987,0
1,35,54479,488,26,4,2,2,1,0,1,1,10,6227,0
0,32,49101,609,15,1,3,3,1,0,1,1,10,4689,0
0,30,42790,434.5,18,2,1,1,2,0,1,1,10,4225,0
0,44,37032,391.5,29,2,1,1,2,0,1,1,10,2210,0
1,27,80602,387.9,18,4,3,3,2,0,1,1,10,5460,0
0,38,56353,363.2,41,4,1,1,3,0,1,1,10,5181,0
0,37,32120,729.2,62,4,2,2,3,0,1,1,10,7303,0
0,30,50031,547.2,28,4,2,2,4,0,1,1,10,1063,1
1,31,47690,328.1,14,2,3,3,4,0,1,1,10,4701,0
0,36,32327,318.3,82,4,1,1,1,1,1,1,10,1868,1
1,42,77744,400.6,20,2,2,2,1,1,1,1,10,3021,1
0,31,54511,273.5,23,3,2,2,1,1,1,1,10,4827,1
0,24,41039,455.5,25,4,3,3,1,1,1,1,10,2253,1
0,43,49402,528.1,24,3,1,1,2,1,1,1,10,4016,0
1,23,57178,226,54,1,2,2,2,1,1,1,10,3622,0
1,25,75597,439.8,21,2,2,2,2,1,1,1,10,5429,0
0,31,88164,356.3,23,2,2,2,2,1,1,1,10,6724,1
0,47,38258,497.3,75,4,2,2,2,1,1,1,10,682,1
1,46,58068,508.3,35,4,1,1,3,1,1,1,10,3557,1
1,33,74186,395.4,18,4,2,2,3,1,1,1,10,1912,0
1,51,73631,635.4,26,4,2,2,3,1,1,1,10,4704,0
1,32,46299,622.3,29,4,2,2,3,1,1,1,10,4124,1
1,30,78572,292.6,51,4,2,2,3,1,1,1,10,6401,0
0,21,46215,481.2,14,5,2,2,3,1,1,1,10,2011,0
1,38,83587,370.5,106,1,2,2,5,1,1,1,10,2864,0
1,23,56927,351.2,28,4,3,3,5,1,1,1,10,6769,0
1,67,62208,894.4,48,4,3,3,5,1,1,1,10,331,1
1,36,68772,469.2,22,4,3,3,1,2,1,1,10,3948,1
0,34,41275,639.5,19,5,1,1,2,2,1,1,10,6025,0
1,28,58278,354.5,14,2,1,1,3,2,1,1,10,77,0
1,23,66601,534,36,2,4,3,1,3,1,1,10,5617,1
1,24,98022,255.4,20,4,5,5,1,3,1,1,10,6812,1
1,41,79842,716.8,24,4,5,5,2,3,1,1,10,2516,1
0,44,55301,686.5,24,4,1,1,5,3,1,1,10,6799,1
1,26,70924,625.4,33,2,3,3,2,4,1,1,10,306,0
0,45,67830,563.2,26,4,3,3,2,4,1,1,10,1119,1
1,31,67783,606.5,16,1,1,1,1,0,2,2,10,4109,0
1,29,78302,615,54,4,1,1,1,0,2,2,10,5042,1
1,48,87186,464.8,66,1,2,2,1,0,2,2,10,1255,0
1,47,59541,454.1,54,3,2,2,1,0,2,2,10,4670,0
1,25,70934,580.9,84,4,2,2,1,0,2,2,10,5950,1
1,26,58253,291.5,60,1,4,3,1,0,2,2,10,4861,0
0,43,47963,420.9,78,1,4,3,1,0,2,2,10,385,0
1,43,79228,746.4,41,4,4,3,1,0,2,2,10,6171,1
1,49,58350,756.2,45,4,4,3,1,0,2,2,10,1492,1
1,41,48222,598.2,12,2,5,5,1,0,2,2,10,314,0
1,41,74174,704.3,23,2,1,1,2,0,2,2,10,4976,0
0,46,106277,474,29,2,1,1,2,0,2,2,10,1692,0
0,39,66723,543.4,27,4,1,1,2,0,2,2,10,2633,0
1,37,48055,375.9,24,4,2,2,2,0,2,2,10,5547,0
1,24,44019,410.9,17,2,3,3,2,0,2,2,10,3461,1
1,40,74814,539,18,2,4,3,2,0,2,2,10,6162,0
1,41,55035,370.7,30,5,4,3,2,0,2,2,10,7049,0
0,32,34904,587.1,23,1,1,1,3,0,2,2,10,4036,0
1,28,86262,369.6,15,4,2,2,3,0,2,2,10,4797,0
1,56,53884,786.5,36,4,2,2,3,0,2,2,10,4856,0
0,19,49868,275.1,30,2,3,3,3,0,2,2,10,1458,0
1,39,68048,622.4,29,4,1,1,4,0,2,2,10,7058,1
1,29,58658,423.6,60,5,1,1,5,0,2,2,10,1253,0
0,41,34784,758.9,21,1,2,2,5,0,2,2,10,2087,0
1,44,53918,425.5,54,4,2,2,5,0,2,2,10,1267,0
0,34,90643,709.1,28,4,3,3,5,0,2,2,10,3762,0
0,41,46270,565.3,16,4,4,3,5,0,2,2,10,1950,0
1,33,60667,513.5,25,2,5,5,5,0,2,2,10,119,0
1,34,110023,389.6,32,2,1,1,1,1,2,2,10,1931,1
1,35,96392,604.7,37,1,2,2,1,1,2,2,10,6551,1
0,24,49184,535.6,26,4,2,2,1,1,2,2,10,212,1
0,37,66642,530.5,62,4,2,2,1,1,2,2,10,4195,1
0,26,33184,566.4,20,1,3,3,1,1,2,2,10,2126,1
0,24,54209,553.5,25,2,3,3,1,1,2,2,10,7180,1
0,34,44173,635.8,26,2,3,3,1,1,2,2,10,4215,1
1,40,66293,487.3,68,2,3,3,1,1,2,2,10,3217,1
1,40,64330,382.2,62,3,3,3,1,1,2,2,10,4600,1
1,36,79654,381.8,15,4,3,3,1,1,2,2,10,3980,1
1,28,44459,313.2,18,4,3,3,1,1,2,2,10,6898,0
1,30,61699,432.1,57,5,3,3,1,1,2,2,10,5309,1
1,25,52824,474.4,41,5,4,3,1,1,2,2,10,4764,1
0,23,46577,315.1,43,4,1,1,2,1,2,2,10,5782,0
1,31,70322,298,23,1,2,2,2,1,2,2,10,1395,0
0,34,74070,619.8,24,1,2,2,2,1,2,2,10,1846,1
1,38,82043,481.4,26,2,2,2,2,1,2,2,10,606,0
1,39,120656,340.4,36,4,2,2,2,1,2,2,10,3806,0
1,29,68318,371.5,51,4,2,2,2,1,2,2,10,7254,0
1,39,49312,696.1,65,2,3,3,2,1,2,2,10,404,0
0,39,27340,636.1,25,1,4,3,2,1,2,2,10,2209,0
1,34,60202,473.1,26,1,4,3,2,1,2,2,10,1834,0
1,23,52299,212.9,30,5,4,3,2,1,2,2,10,1202,0
1,30,60772,671.2,49,2,1,1,3,1,2,2,10,4539,0
1,44,73343,659,21,3,1,1,3,1,2,2,10,2319,1
1,75,85354,819.2,43,4,2,2,3,1,2,2,10,595,1
0,64,66856,791.4,49,4,4,3,3,1,2,2,10,2921,1
0,26,57333,616.6,58,4,2,2,4,1,2,2,10,1142,1
1,45,50788,437.6,60,5,3,3,4,1,2,2,10,4488,1
0,27,47658,306.6,24,4,1,1,5,1,2,2,10,6662,0
1,40,53631,374.5,38,4,2,2,5,1,2,2,10,288,0
1,57,99584,582.5,38,4,2,2,5,1,2,2,10,1706,1
0,40,29517,463.3,34,4,3,3,5,1,2,2,10,6186,0
0,43,77009,571.9,23,2,5,5,5,1,2,2,10,2348,0
0,27,59131,555.8,29,2,2,2,1,2,2,2,10,754,1
1,59,94575,900.3,40,2,3,3,1,2,2,2,10,4422,1
0,28,57635,620.7,20,4,3,3,1,2,2,2,10,4681,1
1,35,57321,569,33,1,1,1,2,2,2,2,10,795,0
1,39,58144,435.4,29,2,1,1,2,2,2,2,10,2365,0
1,43,64784,463.6,37,5,2,2,2,2,2,2,10,1733,0
1,60,96025,521.9,58,4,2,2,3,2,2,2,10,6606,1
1,35,74606,370.8,23,4,3,3,3,2,2,2,10,7037,0
1,58,104234,868,38,2,4,3,3,2,2,2,10,5306,0
1,33,57895,663.6,32,4,1,1,4,2,2,2,10,2344,1
0,23,82970,401.2,27,4,2,2,4,2,2,2,10,4299,1
0,32,37490,434.1,18,5,2,2,4,2,2,2,10,1126,1
0,25,74907,356.6,67,2,4,3,4,2,2,2,10,1161,0
0,41,37259,673.9,59,4,4,3,4,2,2,2,10,1004,1
1,41,86072,617.7,46,1,1,1,5,2,2,2,10,633,0
1,42,63334,425.2,24,5,1,1,5,2,2,2,10,5510,0
1,36,77698,595.9,22,4,1,1,1,3,2,2,10,3958,1
0,27,28063,338.5,73,2,2,2,1,3,2,2,10,154,1
0,51,86854,447.9,46,4,1,1,2,3,2,2,10,6058,1
0,33,42273,572,16,4,4,3,2,3,2,2,10,2311,1
0,44,40087,439.9,58,2,3,3,5,3,2,2,10,1495,0
1,22,39660,209.1,61,4,3,3,5,3,2,2,10,7316,0
1,30,61407,572.3,33,2,3,3,3,4,2,2,10,599,0
1,48,47094,696.1,11,2,4,3,3,4,2,2,10,7113,0
1,41,44206,586.3,75,4,3,3,2,6,2,2,10,6022,0
1,28,46818,474.7,62,1,1,1,1,0,3,3,10,6688,0
0,25,30449,551.8,18,2,1,1,1,0,3,3,10,1938,0
0,36,61239,323.5,39,2,1,1,1,0,3,3,10,5370,0
0,21,42687,303.9,18,4,1,1,1,0,3,3,10,7379,1
0,33,60906,330.1,30,1,2,2,1,0,3,3,10,4561,1
0,28,24988,393.3,14,2,2,2,1,0,3,3,10,5623,0
0,25,57455,457.5,21,2,2,2,1,0,3,3,10,4025,1
1,24,64793,402.2,23,4,2,2,1,0,3,3,10,1494,0
1,50,60761,818.7,56,4,2,2,1,0,3,3,10,5275,0
1,30,59363,665.2,14,2,3,3,1,0,3,3,10,2757,0
0,33,68619,668.4,36,4,3,3,1,0,3,3,10,4371,1
0,40,55621,351.9,33,5,4,3,1,0,3,3,10,912,0
1,38,67761,450,30,4,2,2,2,0,3,3,10,2030,0
1,33,47426,311.8,7,4,3,3,2,0,3,3,10,1999,0
1,31,85853,583.5,18,5,3,3,2,0,3,3,10,7015,0
0,51,69133,552.5,41,1,4,3,2,0,3,3,10,3135,0
0,30,55058,549.6,22,2,1,1,3,0,3,3,10,5825,1
1,33,58949,567.7,50,1,2,2,3,0,3,3,10,2254,0
1,31,43524,389.1,79,2,2,2,4,0,3,3,10,554,0
0,36,38451,313.6,44,4,3,3,4,0,3,3,10,4143,0
1,26,45652,573.1,5,4,4,3,4,0,3,3,10,350,1
1,54,58032,711.3,21,4,4,3,4,0,3,3,10,4274,1
1,44,62415,589.5,36,4,2,2,5,0,3,3,10,5810,0
1,43,95583,749.4,28,2,1,1,1,1,3,3,10,2219,1
1,35,66466,318.4,25,2,2,2,1,1,3,3,10,2383,1
0,41,38836,749.9,16,4,2,2,1,1,3,3,10,3989,1
0,35,46904,414.4,45,4,2,2,1,1,3,3,10,946,1
1,41,44249,704.3,54,5,2,2,1,1,3,3,10,1,1
0,52,79689,490.4,31,4,3,3,1,1,3,3,10,4117,1
1,35,46829,594.6,35,4,3,3,1,1,3,3,10,59,1
0,26,37286,341.6,37,5,3,3,1,1,3,3,10,2289,1
1,39,61781,475.8,35,4,4,3,1,1,3,3,10,3439,1
0,25,29262,526.5,30,5,5,5,1,1,3,3,10,1516,1
0,49,83942,629,54,1,1,1,2,1,3,3,10,6695,1
0,34,77764,497.6,32,2,1,1,2,1,3,3,10,2010,1
0,63,38505,877.6,36,2,1,1,2,1,3,3,10,3383,0
0,40,85751,361.4,30,2,2,2,2,1,3,3,10,7245,0
1,27,63637,573.2,59,2,2,2,2,1,3,3,10,6906,0
1,32,84621,277.5,63,2,2,2,2,1,3,3,10,3391,0
0,43,73011,703.9,32,3,2,2,2,1,3,3,10,831,1
1,21,115306,546.9,58,4,2,2,2,1,3,3,10,6912,1
0,38,81533,567.1,58,4,2,2,2,1,3,3,10,2048,1
1,40,82391,737.8,63,2,3,3,2,1,3,3,10,1544,0
0,32,49396,550.7,77,2,4,3,2,1,3,3,10,2784,0
0,40,58617,695.8,27,4,5,5,2,1,3,3,10,2088,1
0,29,92471,661.6,27,4,1,1,3,1,3,3,10,4912,1
1,49,108008,655.3,31,2,3,3,3,1,3,3,10,3764,1
1,27,65191,585.5,51,2,1,1,4,1,3,3,10,1584,1
1,37,62564,677.2,36,4,1,1,4,1,3,3,10,457,1
0,27,40875,447.3,75,1,2,2,4,1,3,3,10,3104,1
0,34,50116,662.1,26,4,1,1,5,1,3,3,10,4238,0
1,35,48984,446.1,10,1,1,1,1,2,3,3,10,5284,1
0,30,82612,495.2,31,4,1,1,1,2,3,3,10,5281,1
0,31,58774,264.8,27,1,2,2,1,2,3,3,10,7082,1
1,38,82967,589.9,49,5,2,2,1,2,3,3,10,1746,1
0,20,43728,472.8,14,2,4,3,1,2,3,3,10,5552,1
0,28,53365,489.6,33,2,1,1,2,2,3,3,10,5382,0
1,57,94826,705.4,23,1,4,3,2,2,3,3,10,4712,0
0,28,54970,594.7,51,2,1,1,3,2,3,3,10,388,0
0,28,72478,639.8,69,4,2,2,3,2,3,3,10,2142,1
1,42,78689,657,18,5,2,2,4,2,3,3,10,948,1
0,25,73002,529.8,23,5,4,3,4,2,3,3,10,4907,1
0,26,42266,607.4,41,4,1,1,5,2,3,3,10,6148,0
1,40,81588,409.7,21,4,3,3,2,3,3,3,10,3304,0
1,42,75365,367,17,4,1,1,3,3,3,3,10,2570,0
1,43,53385,682.5,74,2,5,5,4,3,3,3,10,5058,1
1,40,64354,641.9,33,4,1,1,2,4,3,3,10,3344,0
1,27,70764,441.5,18,4,2,2,2,6,3,3,10,297,1
1,31,59906,287.4,33,1,2,2,1,0,4,3,10,349,0
0,27,33975,462.4,17,2,2,2,1,0,4,3,10,3922,0
0,36,45674,589.3,33,2,2,2,1,0,4,3,10,935,0
1,52,65139,493.7,63,2,2,2,1,0,4,3,10,6892,0
1,31,74933,414.1,45,2,3,3,2,0,4,3,10,4577,0
0,47,53891,665.6,28,3,4,3,2,0,4,3,10,4063,0
1,41,99633,467.9,25,2,1,1,3,0,4,3,10,4265,0
0,26,82237,240.6,36,4,2,2,3,0,4,3,10,6224,0
0,31,47871,535.9,31,2,1,1,1,1,4,3,10,7022,1
1,32,49212,498.4,11,1,2,2,1,1,4,3,10,3263,1
1,30,78517,383.5,17,4,2,2,1,1,4,3,10,5920,1
1,23,52992,259.8,27,4,2,2,1,1,4,3,10,6179,0
1,24,120145,557.9,27,4,2,2,1,1,4,3,10,2894,1
1,43,44976,482.2,34,5,3,3,1,1,4,3,10,6032,1
1,31,49946,653.3,16,1,2,2,2,1,4,3,10,5260,0
0,44,65219,577.3,26,4,2,2,2,1,4,3,10,4285,1
1,33,38794,651.8,17,2,4,3,2,1,4,3,10,286,0
1,44,77701,591.4,24,2,4,3,2,1,4,3,10,4685,0
1,38,85844,536,47,4,2,2,3,1,4,3,10,440,1
1,34,54066,526,19,4,1,1,4,1,4,3,10,3686,1
1,27,58617,488.1,20,2,2,2,5,1,4,3,10,6187,0
0,47,75307,719,23,1,3,3,5,1,4,3,10,5727,0
1,25,66029,490.6,15,4,3,3,5,1,4,3,10,692,0
0,39,69855,667.5,22,2,1,1,1,2,4,3,10,4646,1
0,24,53464,607.3,21,4,1,1,1,2,4,3,10,2057,0
0,26,44451,341.7,33,4,1,1,1,2,4,3,10,396,1
1,32,66507,464.9,65,2,2,2,1,2,4,3,10,3702,1
0,45,27953,420.3,23,2,3,3,1,2,4,3,10,33,1
0,36,48377,534.8,35,4,1,1,2,2,4,3,10,7165,1
0,30,49349,619.3,16,4,3,3,2,2,4,3,10,4995,1
1,62,55439,741.2,24,4,3,3,2,2,4,3,10,7143,0
1,34,60088,494.7,51,4,3,3,3,2,4,3,10,5051,0
0,43,71639,498.1,85,4,2,2,4,2,4,3,10,2479,1
0,51,62557,852.3,43,4,2,2,5,2,4,3,10,6471,1
1,42,116267,493.8,40,4,3,3,5,2,4,3,10,6316,0
1,29,52177,337.5,68,2,2,2,2,3,4,3,10,668,0
0,31,82740,536.4,26,1,2,2,3,3,4,3,10,6160,0
0,41,53824,447.9,58,4,3,3,3,3,4,3,10,2495,1
1,41,57904,545,25,2,5,5,5,3,4,3,10,6605,0
1,48,53573,711.6,28,2,2,2,1,4,4,3,10,6384,1
0,32,33804,362.5,47,5,3,3,1,4,4,3,10,5853,1
1,38,56102,366.8,30,1,1,1,1,0,5,3,10,1475,0
1,28,56568,347.2,51,5,2,2,3,0,5,3,10,2070,0
1,37,56117,498.4,43,4,2,2,1,1,5,3,10,1269,1
1,30,66841,659.7,16,4,5,5,1,1,5,3,10,601,1
0,35,64236,409.9,44,4,4,3,3,1,5,3,10,3449,1
0,26,30501,475.3,48,2,2,2,1,2,5,3,10,453,1
1,40,81849,414,48,4,3,3,1,3,5,3,10,2611,1
1,36,47685,582.6,72,4,4,3,3,3,5,3,10,1512,1
0,31,94935,486.6,26,4,2,2,1,0,1,1,11,6404,0
1,33,65076,616.8,23,2,2,2,2,0,1,1,11,2872,0
0,53,47708,857.5,28,1,2,2,3,0,1,1,11,1895,0
1,32,74707,617,16,2,1,1,1,1,1,1,11,745,1
1,52,100218,855,33,2,1,1,1,1,1,1,11,1951,1
1,34,58668,537.9,40,2,1,1,1,1,1,1,11,5683,1
1,40,53380,657.9,29,4,1,1,1,1,1,1,11,7002,1
1,60,90648,664.4,93,2,2,2,1,1,1,1,11,4441,1
0,36,32581,718.9,24,1,4,3,1,1,1,1,11,1376,1
1,46,50963,619.5,18,5,4,3,1,1,1,1,11,2992,1
0,33,72437,405.3,32,2,2,2,2,1,1,1,11,3291,0
1,39,60981,480.1,36,4,2,2,2,1,1,1,11,4445,0
1,28,57412,551.1,63,4,2,2,2,1,1,1,11,498,0
1,27,48448,651,6,4,1,1,3,1,1,1,11,4532,0
0,26,55494,400,28,4,5,5,3,1,1,1,11,777,1
1,25,73044,556.9,13,4,2,2,4,1,1,1,11,2463,1
1,31,44613,378,17,2,1,1,5,1,1,1,11,6993,0
0,31,57535,507,32,4,1,1,5,1,1,1,11,6061,1
1,42,159934,665.9,29,4,4,3,1,2,1,1,11,636,1
0,32,86959,352.3,30,5,4,3,2,2,1,1,11,2093,0
1,36,100221,614.3,55,2,1,1,5,2,1,1,11,7081,1
0,43,79921,469.8,52,2,3,3,5,2,1,1,11,7334,0
1,23,46120,260.5,58,4,2,2,1,3,1,1,11,3338,0
1,40,79969,411.7,49,3,5,5,1,3,1,1,11,7282,1
0,31,68297,533.1,70,5,5,5,1,3,1,1,11,2184,1
0,21,73697,398.2,48,4,3,3,2,3,1,1,11,3963,1
0,47,33025,434.8,39,5,4,3,2,3,1,1,11,1519,0
1,39,71809,477.2,33,2,4,3,1,4,1,1,11,6467,1
1,24,70843,539,22,4,2,2,2,4,1,1,11,3707,0
1,40,74817,751.9,20,1,1,1,1,0,2,2,11,186,0
1,28,53298,634,37,4,1,1,1,0,2,2,11,5351,0
1,48,96792,594.2,58,4,1,1,1,0,2,2,11,3530,1
1,31,56701,270.4,23,2,2,2,1,0,2,2,11,3436,0
0,37,55621,554.7,60,2,2,2,1,0,2,2,11,2017,1
0,29,45480,454.6,16,5,2,2,1,0,2,2,11,281,0
1,61,103486,892.5,20,5,2,2,1,0,2,2,11,3559,0
0,22,52782,213.3,22,2,3,3,1,0,2,2,11,5402,0
1,50,80850,508.1,19,4,3,3,1,0,2,2,11,5008,0
1,38,69736,611,36,1,4,3,1,0,2,2,11,5303,0
1,45,78040,441.6,19,4,4,3,1,0,2,2,11,5399,0
0,34,34691,500.5,18,2,5,5,1,0,2,2,11,5914,0
1,41,82477,367.2,61,1,1,1,2,0,2,2,11,2454,0
1,46,49043,413.9,14,4,1,1,2,0,2,2,11,4838,0
0,49,78150,441.4,55,4,1,1,2,0,2,2,11,5057,0
0,21,41402,438.5,46,4,2,2,2,0,2,2,11,2443,0
1,45,82224,477.2,89,4,2,2,2,0,2,2,11,2669,0
1,33,69118,403.1,34,4,4,3,2,0,2,2,11,5729,0
0,39,75814,458.3,49,3,1,1,3,0,2,2,11,7299,0
1,66,93275,694.6,39,4,1,1,3,0,2,2,11,6588,0
1,45,94569,464.8,36,2,3,3,3,0,2,2,11,2145,0
0,37,67263,475.6,38,4,3,3,3,0,2,2,11,1424,0
1,22,59904,527.5,41,2,4,3,3,0,2,2,11,2277,0
0,36,35727,395.8,20,4,4,3,3,0,2,2,11,5248,0
0,38,29788,448,40,2,1,1,4,0,2,2,11,6955,0
0,28,60525,258.7,29,5,1,1,4,0,2,2,11,2325,0
1,28,76078,403.2,27,4,2,2,4,0,2,2,11,1863,1
1,45,43281,540.9,41,4,4,3,4,0,2,2,11,5170,0
0,22,31388,515.6,32,1,1,1,5,0,2,2,11,273,0
1,26,65709,409.9,60,2,4,3,5,0,2,2,11,4423,0
0,34,51047,688.5,31,4,1,1,1,1,2,2,11,6116,1
1,29,61837,363.3,43,4,1,1,1,1,2,2,11,4348,1
1,36,78724,661,20,2,2,2,1,1,2,2,11,2805,0
1,51,64887,794.2,75,4,2,2,1,1,2,2,11,2622,1
1,47,54652,518.1,76,2,3,3,1,1,2,2,11,1071,1
1,38,45723,339.8,26,4,4,3,1,1,2,2,11,6782,0
1,34,61363,602.7,20,4,1,1,2,1,2,2,11,1431,0
0,30,37242,575.5,23,1,2,2,2,1,2,2,11,3389,0
0,36,55598,715.4,59,4,2,2,2,1,2,2,11,4002,1
1,31,83723,331.5,55,2,3,3,2,1,2,2,11,3710,0
1,48,61810,741.6,81,2,3,3,2,1,2,2,11,5347,0
1,37,56086,578.6,17,4,3,3,2,1,2,2,11,2195,1
1,40,82659,427.4,43,4,4,3,2,1,2,2,11,6355,0
1,39,63415,725.9,22,2,2,2,3,1,2,2,11,5081,0
0,42,55172,442.4,23,4,2,2,3,1,2,2,11,6248,1
0,46,50217,436.4,30,5,1,1,4,1,2,2,11,3554,0
1,34,66150,708,17,2,2,2,4,1,2,2,11,993,1
0,34,63392,339.9,26,2,2,2,4,1,2,2,11,4344,1
0,42,80217,466.3,58,2,2,2,4,1,2,2,11,3462,1
0,44,88755,767.6,25,4,3,3,4,1,2,2,11,7297,1
1,64,96999,660.3,22,4,3,3,5,1,2,2,11,5647,1
1,30,42226,613.1,32,4,3,3,5,1,2,2,11,426,0
1,42,83546,661.8,64,4,3,3,5,1,2,2,11,3004,1
1,30,48223,281.1,22,2,1,1,1,2,2,2,11,5407,1
0,30,65382,558.2,22,2,2,2,1,2,2,2,11,5949,1
1,24,87971,430.7,13,4,2,2,1,2,2,2,11,567,1
0,58,62476,900.3,41,1,3,3,1,2,2,2,11,4166,1
0,33,41116,514.2,38,3,3,3,1,2,2,2,11,279,1
1,26,38487,487.3,25,4,3,3,1,2,2,2,11,1443,1
1,28,69836,349.1,35,4,3,3,1,2,2,2,11,811,1
1,63,88331,953,47,4,3,3,1,2,2,2,11,7045,1
1,29,80140,406.4,15,4,2,2,2,2,2,2,11,4151,0
1,43,54328,612.9,53,4,2,2,2,2,2,2,11,6106,0
1,36,61456,720.8,54,2,1,1,3,2,2,2,11,5604,0
1,29,64648,316.7,15,4,2,2,3,2,2,2,11,7125,0
1,38,60030,511,41,2,2,2,4,2,2,2,11,2327,1
0,22,45598,324,63,5,2,2,5,2,2,2,11,2707,0
1,48,78914,696.9,26,4,1,1,1,3,2,2,11,343,0
1,64,94941,566.4,39,4,1,1,1,3,2,2,11,5858,1
1,51,89800,545.8,58,4,4,3,1,3,2,2,11,3539,1
1,43,88872,614.5,43,4,1,1,2,3,2,2,11,3838,1
1,46,74918,401.4,57,4,4,3,3,3,2,2,11,6153,0
1,42,132694,371.4,47,4,2,2,5,3,2,2,11,5446,1
1,29,46317,249.7,25,4,2,2,2,4,2,2,11,5774,0
1,32,52277,677,33,4,4,3,2,4,2,2,11,5066,0
0,44,51209,583.2,41,4,1,1,3,4,2,2,11,149,1
1,24,73605,547.4,61,2,2,2,1,5,2,2,11,5062,1
1,45,65265,511.8,25,5,2,2,1,0,3,3,11,4710,0
0,47,101571,447,39,3,3,3,1,0,3,3,11,6974,1
1,48,44511,462.5,14,4,3,3,1,0,3,3,11,78,1
0,32,53316,329.7,43,4,3,3,1,0,3,3,11,3503,0
0,39,47293,591.6,24,4,4,3,1,0,3,3,11,885,0
1,24,90266,394.7,18,4,1,1,2,0,3,3,11,1262,0
0,51,85954,438.7,43,1,2,2,2,0,3,3,11,2670,0
1,42,95781,518,26,3,2,2,2,0,3,3,11,6406,0
0,29,35655,475.6,36,4,3,3,2,0,3,3,11,5069,0
0,33,51588,400.7,31,4,5,5,2,0,3,3,11,3212,0
1,37,107710,327.2,30,4,2,2,3,0,3,3,11,3518,0
0,45,63897,743.9,34,4,2,2,3,0,3,3,11,445,0
1,26,61073,418.3,48,2,3,3,3,0,3,3,11,1473,0
0,25,56358,325.3,90,2,3,3,3,0,3,3,11,5620,0
